track,type,shortcut,player,system_played,date,time_period,time,record_duration,position,total,year,records,nation
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-05-19,28.91S,28.91,145,6,121,1999,19.0,USA
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-05-19,28.91S,28.91,145,6,121,2000,2.0,USA
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-05-19,28.91S,28.91,145,6,121,2001,2.0,USA
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-05-19,28.91S,28.91,145,6,121,2002,1.0,USA
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-05-19,28.91S,28.91,145,6,121,2003,2.0,USA
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-10-11,28.82S,28.82,1,6,121,1997,41.0,USA
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-10-11,28.82S,28.82,1,6,121,1998,54.0,USA
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-10-11,28.82S,28.82,1,6,121,1999,19.0,USA
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-10-11,28.82S,28.82,1,6,121,2000,2.0,USA
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-10-11,28.82S,28.82,1,6,121,2001,2.0,USA
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-10-11,28.82S,28.82,1,6,121,2002,1.0,USA
Moo Moo Farm,Single Lap,No,Booth,NTSC,1999-10-11,28.82S,28.82,1,6,121,2003,2.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1997-09-01,1M 40.12S,100.12,193,6,121,1997,41.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1997-09-01,1M 40.12S,100.12,193,6,121,1998,54.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1997-09-01,1M 40.12S,100.12,193,6,121,1999,19.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1997-09-01,1M 40.12S,100.12,193,6,121,2000,2.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1997-09-01,1M 40.12S,100.12,193,6,121,2001,2.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1997-09-01,1M 40.12S,100.12,193,6,121,2002,1.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1997-09-01,1M 40.12S,100.12,193,6,121,2003,2.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1998-09-29,1M 38.48S,98.48,3,6,121,1997,41.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1998-09-29,1M 38.48S,98.48,3,6,121,1998,54.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1998-09-29,1M 38.48S,98.48,3,6,121,1999,19.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1998-09-29,1M 38.48S,98.48,3,6,121,2000,2.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1998-09-29,1M 38.48S,98.48,3,6,121,2001,2.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1998-09-29,1M 38.48S,98.48,3,6,121,2002,1.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1998-09-29,1M 38.48S,98.48,3,6,121,2003,2.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1999-01-03,1M 38.18S,98.18,31,6,121,1997,41.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1999-01-03,1M 38.18S,98.18,31,6,121,1998,54.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1999-01-03,1M 38.18S,98.18,31,6,121,1999,19.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1999-01-03,1M 38.18S,98.18,31,6,121,2000,2.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1999-01-03,1M 38.18S,98.18,31,6,121,2001,2.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1999-01-03,1M 38.18S,98.18,31,6,121,2002,1.0,USA
Koopa Troopa Beach,Three Lap,No,Booth,NTSC,1999-01-03,1M 38.18S,98.18,31,6,121,2003,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1997-08-30,32.09S,32.09,195,6,121,1997,41.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1997-08-30,32.09S,32.09,195,6,121,1998,54.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1997-08-30,32.09S,32.09,195,6,121,1999,19.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1997-08-30,32.09S,32.09,195,6,121,2000,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1997-08-30,32.09S,32.09,195,6,121,2001,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1997-08-30,32.09S,32.09,195,6,121,2002,1.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1997-08-30,32.09S,32.09,195,6,121,2003,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-03-13,31.94S,31.94,196,6,121,1997,41.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-03-13,31.94S,31.94,196,6,121,1998,54.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-03-13,31.94S,31.94,196,6,121,1999,19.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-03-13,31.94S,31.94,196,6,121,2000,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-03-13,31.94S,31.94,196,6,121,2001,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-03-13,31.94S,31.94,196,6,121,2002,1.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-03-13,31.94S,31.94,196,6,121,2003,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-09-25,31.76S,31.76,6,6,121,1997,41.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-09-25,31.76S,31.76,6,6,121,1998,54.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-09-25,31.76S,31.76,6,6,121,1999,19.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-09-25,31.76S,31.76,6,6,121,2000,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-09-25,31.76S,31.76,6,6,121,2001,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-09-25,31.76S,31.76,6,6,121,2002,1.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1998-09-25,31.76S,31.76,6,6,121,2003,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-01-03,31.66S,31.66,31,6,121,1997,41.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-01-03,31.66S,31.66,31,6,121,1998,54.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-01-03,31.66S,31.66,31,6,121,1999,19.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-01-03,31.66S,31.66,31,6,121,2000,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-01-03,31.66S,31.66,31,6,121,2001,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-01-03,31.66S,31.66,31,6,121,2002,1.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-01-03,31.66S,31.66,31,6,121,2003,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-02-03,31.64S,31.64,48,6,121,1997,41.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-02-03,31.64S,31.64,48,6,121,1998,54.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-02-03,31.64S,31.64,48,6,121,1999,19.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-02-03,31.64S,31.64,48,6,121,2000,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-02-03,31.64S,31.64,48,6,121,2001,2.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-02-03,31.64S,31.64,48,6,121,2002,1.0,USA
Koopa Troopa Beach,Single Lap,No,Booth,NTSC,1999-02-03,31.64S,31.64,48,6,121,2003,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-04-10,2M 13.94S,133.94,47,6,121,1997,41.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-04-10,2M 13.94S,133.94,47,6,121,1998,54.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-04-10,2M 13.94S,133.94,47,6,121,1999,19.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-04-10,2M 13.94S,133.94,47,6,121,2000,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-04-10,2M 13.94S,133.94,47,6,121,2001,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-04-10,2M 13.94S,133.94,47,6,121,2002,1.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-04-10,2M 13.94S,133.94,47,6,121,2003,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-08-30,2M 9.82S,129.82,9,6,121,1997,41.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-08-30,2M 9.82S,129.82,9,6,121,1998,54.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-08-30,2M 9.82S,129.82,9,6,121,1999,19.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-08-30,2M 9.82S,129.82,9,6,121,2000,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-08-30,2M 9.82S,129.82,9,6,121,2001,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-08-30,2M 9.82S,129.82,9,6,121,2002,1.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-08-30,2M 9.82S,129.82,9,6,121,2003,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-09-08,2M 9.39S,129.39,186,6,121,1997,41.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-09-08,2M 9.39S,129.39,186,6,121,1998,54.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-09-08,2M 9.39S,129.39,186,6,121,1999,19.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-09-08,2M 9.39S,129.39,186,6,121,2000,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-09-08,2M 9.39S,129.39,186,6,121,2001,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-09-08,2M 9.39S,129.39,186,6,121,2002,1.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1997-09-08,2M 9.39S,129.39,186,6,121,2003,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.57S,128.57,0,6,121,1997,41.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.57S,128.57,0,6,121,1998,54.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.57S,128.57,0,6,121,1999,19.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.57S,128.57,0,6,121,2000,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.57S,128.57,0,6,121,2001,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.57S,128.57,0,6,121,2002,1.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.57S,128.57,0,6,121,2003,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.45S,128.45,160,6,121,1997,41.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.45S,128.45,160,6,121,1998,54.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.45S,128.45,160,6,121,1999,19.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.45S,128.45,160,6,121,2000,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.45S,128.45,160,6,121,2001,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.45S,128.45,160,6,121,2002,1.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1998-03-13,2M 8.45S,128.45,160,6,121,2003,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-05-12,2M 7.02S,127.02,45,6,121,1997,41.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-05-12,2M 7.02S,127.02,45,6,121,1998,54.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-05-12,2M 7.02S,127.02,45,6,121,1999,19.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-05-12,2M 7.02S,127.02,45,6,121,2000,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-05-12,2M 7.02S,127.02,45,6,121,2001,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-05-12,2M 7.02S,127.02,45,6,121,2002,1.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-05-12,2M 7.02S,127.02,45,6,121,2003,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-12-15,2M 6.66S,126.66,46,6,121,1997,41.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-12-15,2M 6.66S,126.66,46,6,121,1998,54.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-12-15,2M 6.66S,126.66,46,6,121,1999,19.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-12-15,2M 6.66S,126.66,46,6,121,2000,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-12-15,2M 6.66S,126.66,46,6,121,2001,2.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-12-15,2M 6.66S,126.66,46,6,121,2002,1.0,USA
Kalimari Desert,Three Lap,No,Booth,NTSC,1999-12-15,2M 6.66S,126.66,46,6,121,2003,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,1997,41.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,1998,54.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,1999,19.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,2000,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,2001,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,2002,1.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,2003,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,1997,41.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,1998,54.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,1999,19.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,2000,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,2001,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,2002,1.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,2003,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,1997,41.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,1998,54.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,1999,19.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,2000,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,2001,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,2002,1.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,2003,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,1997,41.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,1998,54.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,1999,19.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,2000,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,2001,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,2002,1.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,2003,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,1997,41.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,1998,54.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,1999,19.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,2000,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,2001,2.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,2002,1.0,USA
Kalimari Desert,Single Lap,No,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,2003,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,1997,41.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,1998,54.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,1999,19.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,2000,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,2001,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,2002,1.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-04-10,41.76S,41.76,47,6,121,2003,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,1997,41.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,1998,54.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,1999,19.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,2000,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,2001,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,2002,1.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1997-08-30,40.71S,40.71,195,6,121,2003,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,1997,41.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,1998,54.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,1999,19.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,2000,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,2001,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,2002,1.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.46S,40.46,0,6,121,2003,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,1997,41.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,1998,54.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,1999,19.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,2000,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,2001,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,2002,1.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-03-13,40.3S,40.3,118,6,121,2003,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,1997,41.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,1998,54.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,1999,19.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,2000,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,2001,2.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,2002,1.0,USA
Kalimari Desert,Single Lap,Yes,Booth,NTSC,1998-07-09,40.2S,40.2,55,6,121,2003,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-04-10,3M 6.53S,186.53,142,6,121,1997,41.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-04-10,3M 6.53S,186.53,142,6,121,1998,54.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-04-10,3M 6.53S,186.53,142,6,121,1999,19.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-04-10,3M 6.53S,186.53,142,6,121,2000,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-04-10,3M 6.53S,186.53,142,6,121,2001,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-04-10,3M 6.53S,186.53,142,6,121,2002,1.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-04-10,3M 6.53S,186.53,142,6,121,2003,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-08-30,3M 5.27S,185.27,7,6,121,1997,41.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-08-30,3M 5.27S,185.27,7,6,121,1998,54.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-08-30,3M 5.27S,185.27,7,6,121,1999,19.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-08-30,3M 5.27S,185.27,7,6,121,2000,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-08-30,3M 5.27S,185.27,7,6,121,2001,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-08-30,3M 5.27S,185.27,7,6,121,2002,1.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-08-30,3M 5.27S,185.27,7,6,121,2003,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-09-06,3M 4.78S,184.78,188,6,121,1997,41.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-09-06,3M 4.78S,184.78,188,6,121,1998,54.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-09-06,3M 4.78S,184.78,188,6,121,1999,19.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-09-06,3M 4.78S,184.78,188,6,121,2000,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-09-06,3M 4.78S,184.78,188,6,121,2001,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-09-06,3M 4.78S,184.78,188,6,121,2002,1.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1997-09-06,3M 4.78S,184.78,188,6,121,2003,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1998-07-09,3M 2.9S,182.9,64,6,121,1997,41.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1998-07-09,3M 2.9S,182.9,64,6,121,1998,54.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1998-07-09,3M 2.9S,182.9,64,6,121,1999,19.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1998-07-09,3M 2.9S,182.9,64,6,121,2000,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1998-07-09,3M 2.9S,182.9,64,6,121,2001,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1998-07-09,3M 2.9S,182.9,64,6,121,2002,1.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1998-07-09,3M 2.9S,182.9,64,6,121,2003,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1999-01-29,3M 1.62S,181.62,0,6,121,1997,41.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1999-01-29,3M 1.62S,181.62,0,6,121,1998,54.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1999-01-29,3M 1.62S,181.62,0,6,121,1999,19.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1999-01-29,3M 1.62S,181.62,0,6,121,2000,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1999-01-29,3M 1.62S,181.62,0,6,121,2001,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1999-01-29,3M 1.62S,181.62,0,6,121,2002,1.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,1999-01-29,3M 1.62S,181.62,0,6,121,2003,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,2000-02-02,3M 0.31S,180.31,13,6,121,1997,41.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,2000-02-02,3M 0.31S,180.31,13,6,121,1998,54.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,2000-02-02,3M 0.31S,180.31,13,6,121,1999,19.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,2000-02-02,3M 0.31S,180.31,13,6,121,2000,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,2000-02-02,3M 0.31S,180.31,13,6,121,2001,2.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,2000-02-02,3M 0.31S,180.31,13,6,121,2002,1.0,USA
Toad's Turnpike,Three Lap,No,Booth,NTSC,2000-02-02,3M 0.31S,180.31,13,6,121,2003,2.0,USA
